State,Year,Quarter,District,Count,Amount,Count_log,Amount_log
Madhya Pradesh,2022,1,raisen district,5782830,8576398167.66678,15.570403740201266,22.87227986832989
Madhya Pradesh,2022,1,mandsaur district,5084917,9758545857.562168,15.441789264814377,23.001409236267424
Madhya Pradesh,2022,1,barwani district,2942467,5738889223.990641,14.89475890310041,22.470531513567238
Madhya Pradesh,2022,1,katni district,3425402,6115245027.187626,15.046729395053651,22.534050675141746
Madhya Pradesh,2022,1,dindori district,1108997,2178200710.758888,13.91896656118908,21.50176501091142
Madhya Pradesh,2022,1,shivpuri district,4407500,8135033650.721508,15.298818193254162,22.819445714144997
Madhya Pradesh,2022,1,gwalior district,15549106,27692015434.858017,16.559513702975377,24.0444099571381
Madhya Pradesh,2022,1,anuppur district,2263667,3701936758.689854,14.632496622681526,22.032121967939876
Madhya Pradesh,2022,1,agar malwa district,2241646,4457490708.999512,14.622720975410713,22.217851823347072
Madhya Pradesh,2022,1,ashoknagar district,2386761,3607089308.100084,14.685447774627285,22.00616699822309
Madhya Pradesh,2022,1,sagar district,7000254,11999611899.066282,15.761456992075562,23.20814014446693
Madhya Pradesh,2022,1,niwari district,698302,1312980782.8749974,13.45640695292855,20.995565796116548
Madhya Pradesh,2022,1,rewa district,6925395,13988188476.3059,15.750705648122166,23.36147913019931
Madhya Pradesh,2022,1,shajapur district,4089624,7133632284.901957,15.223963592252678,22.68808637852635
Madhya Pradesh,2022,1,ujjain district,11174270,19317822240.98006,16.22912437194539,23.68429393893119
Madhya Pradesh,2022,1,bhind district,3191338,6627624982.746059,14.975950822559124,22.614512354153497
Madhya Pradesh,2022,1,tikamgarh district,2146517,3313722889.524501,14.579357086484945,21.921338134326803
Madhya Pradesh,2022,1,seoni district,4010669,7776610030.837168,15.204468618285395,22.774386351495213
Madhya Pradesh,2022,1,harda district,1854570,3394808512.728143,14.433163421222606,21.945513193635342
Madhya Pradesh,2022,1,burhanpur district,2342461,3860094714.524486,14.666712644076718,22.073957557563688
Madhya Pradesh,2022,1,damoh district,2115948,4151432646.449275,14.565013496989177,22.146719327627554
Madhya Pradesh,2022,1,bhopal district,159892411,221096758835.27957,18.890011715764807,26.121866265431805
Madhya Pradesh,2022,1,jhabua district,1628225,3430325105.6724696,14.303001022383206,21.955920876627523
Madhya Pradesh,2022,1,dhar district,10117283,16593117838.03894,16.129755707515983,23.53225385827357
Madhya Pradesh,2022,1,guna district,5024607,8067958826.922112,15.42985779989571,22.811166353768304
Madhya Pradesh,2022,1,east nimar district,4170972,6851582451.891875,15.24365966013809,22.647745477415445
Madhya Pradesh,2022,1,chhindwara district,7709009,12667985167.901293,15.857900202907315,23.262343794790205
Madhya Pradesh,2022,1,umaria district,1518582,2646527299.4278584,14.233287562668503,21.696514164503977
Madhya Pradesh,2022,1,mandla district,1993473,3886984726.338491,14.505388901693767,22.08089955938724
Madhya Pradesh,2022,1,indore district,82698834,117708333766.98833,18.23071606074096,25.491475653863155
Madhya Pradesh,2022,1,shahdol district,3800096,6515900645.231527,15.1505368875354,22.597511279754052
Madhya Pradesh,2022,1,ratlam district,5644515,10989756673.039474,15.546194835134367,23.120229464356093
Madhya Pradesh,2022,1,panna district,1607145,3276953685.5023165,14.289969870891834,21.910180073362824
Madhya Pradesh,2022,1,chhatarpur district,3738480,6802122995.65275,15.134189669668597,22.64050060564561
Madhya Pradesh,2022,2,morena district,5052395,11218828460.581436,15.435372946252777,23.14085931631136
Madhya Pradesh,2022,2,alirajpur district,741722,1643004173.6811128,13.516729788872997,21.219792216278968
Madhya Pradesh,2022,2,sehore district,8725327,14417789308.97055,15.981740503860491,23.391728649766854
Madhya Pradesh,2022,2,rajgarh district,7515718,14004886385.46991,15.832507118854178,23.362672133199293
Madhya Pradesh,2022,2,khargone district,6825601,12886714565.725224,15.736190953766425,23.2794627389987
Madhya Pradesh,2022,2,satna district,7167622,13254820017.454891,15.785084497871397,23.30762709813085
Madhya Pradesh,2022,2,narsinghpur district,3861381,7353910042.161524,15.16653544947659,22.71849798724612
Madhya Pradesh,2022,2,jabalpur district,16889784,27629576719.430843,16.64221950006988,24.042152656163623
Madhya Pradesh,2022,2,hoshangabad district,5702721,10053185759.48521,15.556453987321774,23.03115541221402
Madhya Pradesh,2022,2,vidisha district,5835020,10881573343.589922,15.579388251289036,23.110336676705202
Madhya Pradesh,2022,2,balaghat district,6274811,12164206967.630133,15.652053923006607,23.221763621384138
Madhya Pradesh,2022,2,singrauli district,6061648,10592707869.762318,15.617492268269281,23.083431664512446
Madhya Pradesh,2022,2,betul district,6083125,9738809872.39219,15.621029102162895,22.999384757442293
Madhya Pradesh,2022,2,sidhi district,3138313,6489160426.120863,14.959195952361455,22.593398995060063
Madhya Pradesh,2022,2,datia district,1907668,4062114579.783695,14.46139211165701,22.12496950743294
Madhya Pradesh,2022,2,dewas district,9969749,16816037627.773096,16.115065966094534,23.54559888869584
Madhya Pradesh,2022,2,sheopur district,1267204,2833575583.8865128,14.052323456602974,21.76480520831488
Madhya Pradesh,2022,2,neemuch district,3622753,6973962580.428488,15.102744792008028,22.665449419603096
Madhya Pradesh,2022,2,raisen district,6595826,10605943196.963034,15.701947582689664,23.08468035990149
Madhya Pradesh,2022,2,mandsaur district,5907841,11272287759.642832,15.591791009610457,23.145613139929043
Madhya Pradesh,2022,2,barwani district,3403189,6470195552.722945,15.040223491170888,22.590472169534607
Madhya Pradesh,2022,2,katni district,3980447,7086294132.447545,15.196904682511938,22.681428351482147
Madhya Pradesh,2022,2,dindori district,1331068,2562152772.883592,14.10149218547869,21.6641136689646
Madhya Pradesh,2022,2,shivpuri district,4705328,9374775387.935604,15.364206041642975,22.961288449895672
Madhya Pradesh,2022,2,gwalior district,18027874,32093579424.10844,16.707429673640227,24.191921829135577
Madhya Pradesh,2022,2,anuppur district,2527025,4038924201.302706,14.742553279475333,22.11924420665258
Madhya Pradesh,2022,2,agar malwa district,2583387,5033650547.856413,14.764611886639187,22.33941131286626
Madhya Pradesh,2022,2,ashoknagar district,2397073,4430089668.437273,14.68975896768787,22.211685661980834
Madhya Pradesh,2022,2,sagar district,8012024,14474214502.894798,15.8964539712701,23.395634593157194
Madhya Pradesh,2022,2,niwari district,831753,1558193371.0349913,13.631290800727239,21.166792891606693
Madhya Pradesh,2022,2,rewa district,8417985,16928268530.619324,15.945881046415128,23.552250755600177
Madhya Pradesh,2022,2,shajapur district,4545672,8239146293.064339,15.329686129449753,22.832162570289764
Madhya Pradesh,2022,2,ujjain district,12860422,22270090166.47255,16.369665091165366,23.826510366993865
Madhya Pradesh,2022,2,bhind district,3840035,8235562332.788057,15.160992039105706,22.831727483950548
Madhya Pradesh,2022,2,tikamgarh district,2479819,3986038423.0398536,14.723696131606745,22.106063698188763
Madhya Pradesh,2022,2,seoni district,4641445,8990477923.36728,15.350536298134337,22.91943184568179
Madhya Pradesh,2022,2,harda district,2183160,4545798793.732012,14.596283926478849,22.237469301329508
Madhya Pradesh,2022,2,burhanpur district,2800782,4755072699.682998,14.845409221866722,22.282477821929515
Madhya Pradesh,2022,2,damoh district,2386399,4971009992.101388,14.685296093141355,22.326888874135662
Madhya Pradesh,2022,2,bhopal district,185588829,255910395858.5839,19.039044187927384,26.26809320397861
Madhya Pradesh,2022,2,jhabua district,1902514,4011628948.498212,14.458686727429404,22.11246321734987
Madhya Pradesh,2022,2,dhar district,11567048,18840900182.77164,16.263670924005247,23.65929588535507
Madhya Pradesh,2022,2,guna district,5462521,10054609603.635632,15.513420962772186,23.03129703332435
Madhya Pradesh,2022,2,east nimar district,4998662,8133437422.023809,15.424680834587106,22.81924947828538
Madhya Pradesh,2022,2,chhindwara district,8962440,14596356954.002363,16.008553069306934,23.404037810826015
Madhya Pradesh,2022,2,umaria district,1751405,2941128214.9999104,14.375928880925157,21.802059091283716
Madhya Pradesh,2022,2,mandla district,2320430,4539173121.680037,14.657263071295848,22.236010700623122
Madhya Pradesh,2022,2,indore district,94002709,130634964642.79422,18.35883415896795,25.595672741102735
Madhya Pradesh,2022,2,shahdol district,4313966,7197969840.250766,15.277368224583537,22.697064856576517
Madhya Pradesh,2022,2,ratlam district,6580216,12568296325.552876,15.699578129510435,23.25444331540288
Madhya Pradesh,2022,2,panna district,1940092,4125136528.044437,14.478245952595504,22.14036495389308
Madhya Pradesh,2022,2,chhatarpur district,4407881,8534109728.323781,15.298904633080243,22.86733687941299
Madhya Pradesh,2022,3,morena district,5260254,10077083629.345127,15.475689872521402,23.033529735242205
Madhya Pradesh,2022,3,alirajpur district,767087,1423110710.719847,13.550355502860754,21.0761109539553
Madhya Pradesh,2022,3,sehore district,8802203,12815375203.38774,15.99051258902747,23.27391147478782
Madhya Pradesh,2022,3,rajgarh district,7547865,11809230689.454653,15.836775299778038,23.192147324428916
Madhya Pradesh,2022,3,khargone district,7193518,12256623797.284529,15.788690900715078,23.229332345947444
Madhya Pradesh,2022,3,satna district,7465749,11772751753.08955,15.825836318818402,23.189053524698483
Madhya Pradesh,2022,3,narsinghpur district,3985624,6530704889.56838,15.198204445149964,22.599780720744093
Madhya Pradesh,2022,3,jabalpur district,17564654,26204520330.92041,16.681399145224457,23.9891977645461
Madhya Pradesh,2022,3,hoshangabad district,5773164,9029973850.530905,15.568730841746271,22.92381530852736
Madhya Pradesh,2022,3,vidisha district,5548689,8595832933.876108,15.529072241602956,22.874543380204642
Madhya Pradesh,2022,3,balaghat district,6805252,10662410087.017488,15.733205224976468,23.089990317092546
Madhya Pradesh,2022,3,singrauli district,6267855,9597574837.16592,15.65094474881459,22.98477628237756
Madhya Pradesh,2022,3,betul district,5583345,8284834383.156878,15.535298617117295,22.837692497662175
Madhya Pradesh,2022,3,sidhi district,3032968,5365370424.195942,14.925052236005103,22.403231255230125
Madhya Pradesh,2022,3,datia district,1934190,3578726247.5874605,14.475199192155472,21.998272777285056
Madhya Pradesh,2022,3,dewas district,10823857,16145007712.632082,16.197263237363376,23.504876718866793
Madhya Pradesh,2022,3,sheopur district,1331410,2619892789.241873,14.101749089011326,21.686399233745476
Madhya Pradesh,2022,3,neemuch district,3695990,6541908207.332567,15.122759006112346,22.601494734679015
Madhya Pradesh,2022,3,raisen district,6941557,9432978561.626404,15.753036658904948,22.967477743912127
Madhya Pradesh,2022,3,mandsaur district,6193098,10509305951.083754,15.638946004112773,23.07552698265033
Madhya Pradesh,2022,3,barwani district,3479332,5994532031.315118,15.062350879302137,22.51411356254839
Madhya Pradesh,2022,3,katni district,3880008,6280080299.804432,15.171347773453,22.560648603937832
Madhya Pradesh,2022,3,dindori district,1181160,2016100616.531231,13.982007564411257,21.424431094903788
Madhya Pradesh,2022,3,shivpuri district,5133457,8579987357.593823,15.451289869334657,22.872698276971285
Madhya Pradesh,2022,3,gwalior district,19510123,31696730031.83982,16.786444017038672,24.17947935893923
Madhya Pradesh,2022,3,anuppur district,2537098,3560176144.36619,14.746531466136508,21.993075859340866
Madhya Pradesh,2022,3,agar malwa district,2657396,4218852627.824485,14.792857253907535,22.16282903888466
Madhya Pradesh,2022,3,ashoknagar district,2594364,3845051824.283202,14.768851957838269,22.070052918170326
Madhya Pradesh,2022,3,sagar district,8201733,12730465685.38528,15.919856031368434,23.267263830573675
Madhya Pradesh,2022,3,niwari district,914896,1400549096.9398146,13.726565676595548,21.06013020877243
Madhya Pradesh,2022,3,rewa district,8837903,14504856959.737144,15.994560189278808,23.39774939302594
Madhya Pradesh,2022,3,shajapur district,5487202,8462893132.182105,15.517929029651802,22.858956929902767
Madhya Pradesh,2022,3,ujjain district,14059587,21942517753.50229,16.458815069804412,23.811692041522267
Madhya Pradesh,2022,3,bhind district,3676981,6656264526.9706,15.117602593014144,22.618824282309404
Madhya Pradesh,2022,3,tikamgarh district,2630402,3652020627.485542,14.782647244184341,22.018546447934142
Madhya Pradesh,2022,3,seoni district,4334474,7190175893.784561,15.282110822887791,22.695981472049755
Madhya Pradesh,2022,3,harda district,2013493,3559158048.8634205,14.515381582734204,21.99278985071082
Madhya Pradesh,2022,3,burhanpur district,2692224,4327279250.325198,14.805878175794694,22.18820483281237
Madhya Pradesh,2022,3,damoh district,2456188,4251644669.631302,14.71412111255085,22.170571726114584
Madhya Pradesh,2022,3,bhopal district,156507125,194323899841.67703,18.8686120940647,25.99279219061184
Madhya Pradesh,2022,3,jhabua district,2007872,3646257186.5034456,14.512586012742036,22.016967050074246
Madhya Pradesh,2022,3,dhar district,12392412,18195974455.547997,16.332594907782457,23.624466222803328
Madhya Pradesh,2022,3,guna district,5710607,8417500012.932472,15.557835880710792,22.85357871053588
Madhya Pradesh,2022,3,east nimar district,4997320,7258261928.651216,15.424412326699024,22.70540623335441
Madhya Pradesh,2022,3,chhindwara district,169367916,236429180484.71173,18.947583924369333,26.188914551767212
Madhya Pradesh,2022,3,umaria district,1635430,2469243169.757383,14.307416324677753,21.62717753162836
Madhya Pradesh,2022,3,mandla district,2093752,3577880638.576026,14.554468229778937,21.998036461659837
Madhya Pradesh,2022,3,indore district,140075797,181342408308.11453,18.757694241208466,25.923652839698804
Madhya Pradesh,2022,3,shahdol district,4233669,6225386697.111628,15.2585795509559,22.551901397385745
Madhya Pradesh,2022,3,ratlam district,6776803,11673995695.080849,15.729016014786193,23.180629614966666
Madhya Pradesh,2022,3,panna district,1937883,3448041867.7722807,14.477106698093387,21.96107233229951
Madhya Pradesh,2022,3,chhatarpur district,4726623,7777910395.649037,15.368721551993579,22.77455355238335
Madhya Pradesh,2022,4,morena district,6018009,12185325528.57468,15.610267031684469,23.22349823918373
Madhya Pradesh,2022,4,alirajpur district,961033,1714745171.1511986,13.775764026592821,21.262530318273956
Madhya Pradesh,2022,4,sehore district,9468901,14782454158.19041,16.06352340774148,23.41670678456806
Madhya Pradesh,2022,4,rajgarh district,8258651,14165273209.469738,15.926771814968173,23.374059257686355
Madhya Pradesh,2022,4,khargone district,7835996,13676102777.080872,15.874238547581916,23.338915823837144
Madhya Pradesh,2022,4,satna district,8834193,14047178840.179514,15.9941403183077,23.36568741827102
Madhya Pradesh,2022,4,narsinghpur district,4307879,7466632025.647694,15.275956229584482,22.73370986770635
Madhya Pradesh,2022,4,jabalpur district,17383664,26637455898.07909,16.6710414726138,24.005584178736893
Madhya Pradesh,2022,4,hoshangabad district,6954459,11236164142.873428,15.754893594548575,23.142403354739002
Madhya Pradesh,2022,4,vidisha district,6070752,9896531672.155006,15.618993043335841,23.01545019655895
Madhya Pradesh,2022,4,balaghat district,8076760,12809279793.519384,15.90450135998024,23.27343572906683
Madhya Pradesh,2022,4,singrauli district,7130043,10537115299.833103,15.779827823227834,23.078169651881566
Madhya Pradesh,2022,4,betul district,7428219,11204326326.766155,15.820796684057274,23.139565819836417
Madhya Pradesh,2022,4,sidhi district,3677764,6223057250.970966,15.11781551678049,22.551527142390093
Madhya Pradesh,2022,4,datia district,2235254,4316605275.113314,14.619865426104967,22.18573511434124
Madhya Pradesh,2022,4,dewas district,11710945,18499556126.9002,16.276034432574,23.64101257560232
