State,Year,Quarter,Pincode,RegisteredUsers,Pincode_log,RegisteredUsers_log
Ladakh,2018,4,194102,970,12.176139073071043,6.877296071497429
Ladakh,2018,4,194105,800,12.176154528742888,6.684611727667927
Ladakh,2018,4,194106,706,12.17615968058042,6.559615237493242
Ladakh,2018,4,194703,640,12.179230599562077,6.461468176353717
Ladakh,2019,1,194104,6985,12.176149376878815,8.851520271691061
Ladakh,2019,1,194101,5676,12.176133921127343,8.644002038279933
Ladakh,2019,1,194201,4722,12.17664898415669,8.459987717645458
Ladakh,2019,1,194107,2336,12.176164832391411,7.756195343948118
Ladakh,2019,1,194401,1998,12.177678315028167,7.599901959208498
Ladakh,2019,1,194103,1938,12.176144224988201,7.569411792450712
Ladakh,2019,1,194102,1275,12.176139073071043,7.150701457592526
Ladakh,2019,1,194105,1020,12.176154528742888,6.927557906278317
Ladakh,2019,1,194106,902,12.17615968058042,6.804614520062624
Ladakh,2019,1,194703,788,12.179230599562077,6.669498089857879
Ladakh,2019,2,194104,8074,12.176149376878815,8.996404301412886
Ladakh,2019,2,194101,6990,12.176133921127343,8.852235835227855
Ladakh,2019,2,194201,5567,12.17664898415669,8.624611588183507
Ladakh,2019,2,194107,2793,12.176164832391411,7.934871565945177
Ladakh,2019,2,194103,2432,12.176144224988201,7.796469243086058
Ladakh,2019,2,194401,2390,12.177678315028167,7.779048644925556
Ladakh,2019,2,194102,1584,12.176139073071043,7.367708572374371
Ladakh,2019,2,194105,1258,12.176154528742888,7.1372784372603855
Ladakh,2019,2,194106,1097,12.17615968058042,7.00033446027523
Ladakh,2019,2,194703,949,12.179230599562077,6.855408798609928
Ladakh,2019,3,194104,8972,12.176149376878815,9.101863895640099
Ladakh,2019,3,194101,7968,12.176133921127343,8.983188799264434
Ladakh,2019,3,194201,6210,12.17664898415669,8.733916174927524
Ladakh,2019,3,194107,3004,12.176164832391411,8.007700012884026
Ladakh,2019,3,194103,2647,12.176144224988201,7.881182202227102
Ladakh,2019,3,194401,2601,12.177678315028167,7.8636512654486515
Ladakh,2019,3,194102,1723,12.176139073071043,7.45182223652793
Ladakh,2019,3,194105,1386,12.176154528742888,7.234177179749849
Ladakh,2019,3,194106,1162,12.17615968058042,7.057897937411856
Ladakh,2019,3,194703,1014,12.179230599562077,6.921658184151129
Ladakh,2019,4,194104,9875,12.176149376878815,9.197761589769323
Ladakh,2019,4,194101,8791,12.176133921127343,9.081483749851179
Ladakh,2019,4,194201,6838,12.17664898415669,8.830250570199247
Ladakh,2019,4,194107,3321,12.176164832391411,8.108021221376747
Ladakh,2019,4,194401,2945,12.177678315028167,7.987864096085687
Ladakh,2019,4,194103,2850,12.176144224988201,7.955074273262696
Ladakh,2019,4,194102,1873,12.176139073071043,7.5352967024440884
Ladakh,2019,4,194105,1501,12.176154528742888,7.313886831633462
Ladakh,2019,4,194106,1304,12.17615968058042,7.1731917424865985
Ladakh,2019,4,194703,1054,12.179230599562077,6.960347729101308
Ladakh,2020,1,194104,10826,12.176149376878815,9.289705927356923
Ladakh,2020,1,194101,9668,12.176133921127343,9.176576741823373
Ladakh,2020,1,194201,7470,12.17664898415669,8.918650278126863
Ladakh,2020,1,194107,3617,12.176164832391411,8.193400231952097
Ladakh,2020,1,194103,3320,12.176144224988201,8.107720061910534
Ladakh,2020,1,194401,3216,12.177678315028167,8.075893630298857
Ladakh,2020,1,194102,2152,12.176139073071043,7.674152921281675
Ladakh,2020,1,194105,1776,12.176154528742888,7.4821189235521155
Ladakh,2020,1,194106,1403,12.17615968058042,7.246368080102461
Ladakh,2020,1,194703,1207,12.179230599562077,7.095893221097532
Ladakh,2020,2,194104,11904,12.176149376878815,9.384629757072872
Ladakh,2020,2,194101,10546,12.176133921127343,9.263501920090414
Ladakh,2020,2,194201,8273,12.17664898415669,9.020752479190183
Ladakh,2020,2,194107,3957,12.176164832391411,8.283241441385425
Ladakh,2020,2,194103,3885,12.176144224988201,8.264878262801748
Ladakh,2020,2,194401,3519,12.177678315028167,8.165932137321585
Ladakh,2020,2,194102,2449,12.176139073071043,7.803435056952168
Ladakh,2020,2,194105,2060,12.176154528742888,7.630461261783627
Ladakh,2020,2,194106,1518,12.17615968058042,7.325148957955575
Ladakh,2020,2,194703,1358,12.179230599562077,7.213768308118642
Ladakh,2020,3,194104,13038,12.176149376878815,9.475623449484484
Ladakh,2020,3,194101,11446,12.176133921127343,9.345395602969047
Ladakh,2020,3,194201,8999,12.17664898415669,9.104868739033948
Ladakh,2020,3,194103,4416,12.176144224988201,8.392989587956931
Ladakh,2020,3,194107,4322,12.176164832391411,8.371473537066832
Ladakh,2020,3,194401,3865,12.177678315028167,8.259716961021523
Ladakh,2020,3,194102,2748,12.176139073071043,7.91862865334224
Ladakh,2020,3,194105,2360,12.176154528742888,7.7664168980196555
Ladakh,2020,3,194106,1661,12.17615968058042,7.415175109613295
Ladakh,2020,3,194703,1526,12.179230599562077,7.330405211844402
Ladakh,2020,4,194104,14355,12.176149376878815,9.571853592555165
Ladakh,2020,4,194101,12651,12.176133921127343,9.44549154241467
Ladakh,2020,4,194201,9940,12.17664898415669,9.20432229965062
Ladakh,2020,4,194103,5069,12.176144224988201,8.53089883847235
Ladakh,2020,4,194107,4681,12.176164832391411,8.45126704130007
Ladakh,2020,4,194401,4313,12.177678315028167,8.369388996647842
Ladakh,2020,4,194102,3028,12.176139073071043,8.01565761455734
Ladakh,2020,4,194105,2673,12.176154528742888,7.890956716138919
Ladakh,2020,4,194106,1803,12.17615968058042,7.497207223203318
Ladakh,2020,4,194109,1697,12.17617513593377,7.436617265234227
Ladakh,2021,1,194104,15511,12.176149376878815,9.64930472862475
Ladakh,2021,1,194101,13620,12.176133921127343,9.519294579703503
Ladakh,2021,1,194201,10674,12.17664898415669,9.27556615689389
Ladakh,2021,1,194103,5484,12.176144224988201,8.609590040682205
Ladakh,2021,1,194107,5026,12.176164832391411,8.522379718103538
Ladakh,2021,1,194401,4631,12.177678315028167,8.440528106480752
Ladakh,2021,1,194102,3256,12.176139073071043,8.08825472712243
Ladakh,2021,1,194105,2886,12.176154528742888,7.9676267393338165
Ladakh,2021,1,194106,1933,12.17615968058042,7.566828479208331
Ladakh,2021,1,194109,1854,12.17617513593377,7.5251007461258
Ladakh,2021,2,194104,16585,12.176149376878815,9.716253951381153
Ladakh,2021,2,194101,14606,12.176133921127343,9.589187682180055
Ladakh,2021,2,194201,11446,12.17664898415669,9.345395602969047
Ladakh,2021,2,194103,5935,12.176144224988201,8.688622307043769
Ladakh,2021,2,194107,5397,12.176164832391411,8.593598522618644
Ladakh,2021,2,194401,4964,12.177678315028167,8.509967146324497
Ladakh,2021,2,194102,3499,12.176139073071043,8.160232492367689
Ladakh,2021,2,194105,3111,12.176154528742888,8.042699496897637
Ladakh,2021,2,194106,2070,12.17615968058042,7.635303886259415
Ladakh,2021,2,194109,1998,12.17617513593377,7.599901959208498
Ladakh,2021,3,194104,17813,12.176149376878815,9.787683806792485
Ladakh,2021,3,194101,15772,12.176133921127343,9.665991494997519
Ladakh,2021,3,194201,12397,12.17664898415669,9.425209786838147
Ladakh,2021,3,194103,6415,12.176144224988201,8.766394277049736
Ladakh,2021,3,194107,5819,12.176164832391411,8.66888370465667
Ladakh,2021,3,194401,5438,12.177678315028167,8.601166625192416
Ladakh,2021,3,194102,3811,12.176139073071043,8.24564690087386
Ladakh,2021,3,194105,3389,12.176154528742888,8.128290171607052
Ladakh,2021,3,194106,2243,12.17615968058042,7.715569534520208
Ladakh,2021,3,194109,2193,12.17617513593377,7.693025748417888
Ladakh,2021,4,194104,19007,12.176149376878815,9.852562611350837
Ladakh,2021,4,194101,16834,12.176133921127343,9.731155929771521
Ladakh,2021,4,194201,13309,12.17664898415669,9.496195777086555
Ladakh,2021,4,194103,6889,12.176144224988201,8.837681215593197
Ladakh,2021,4,194107,6240,12.176164832391411,8.738735461363474
Ladakh,2021,4,194401,5862,12.177678315028167,8.676246121270838
Ladakh,2021,4,194102,4093,12.176139073071043,8.317033476492403
Ladakh,2021,4,194105,3639,12.176154528742888,8.19946419761216
Ladakh,2021,4,194106,2420,12.17615968058042,7.791522819150732
Ladakh,2021,4,194109,2397,12.17617513593377,7.781973234434385
Ladakh,2022,1,194104,20154,12.176149376878815,9.911158058840348
Ladakh,2022,1,194101,17877,12.176133921127343,9.791270249415089
Ladakh,2022,1,194201,14135,12.17664898415669,9.556409270127691
Ladakh,2022,1,194103,7324,12.176144224988201,8.898911905794401
Ladakh,2022,1,194107,6632,12.176164832391411,8.79966169681513
Ladakh,2022,1,194401,6231,12.177678315028167,8.737292112544221
Ladakh,2022,1,194102,4370,12.176139073071043,8.382518288089635
Ladakh,2022,1,194105,3888,12.176154528742888,8.265650165580329
Ladakh,2022,1,194106,2563,12.17615968058042,7.848933726364071
Ladakh,2022,1,194109,2545,12.17617513593377,7.841885928984623
Ladakh,2022,2,194104,21222,12.176149376878815,9.962793658433535
Ladakh,2022,2,194101,18842,12.176133921127343,9.843843699608612
Ladakh,2022,2,194201,14911,12.17664898415669,9.609854474590907
Ladakh,2022,2,194103,7729,12.176144224988201,8.952734767106872
Ladakh,2022,2,194107,7006,12.176164832391411,8.854522203757432
Ladakh,2022,2,194401,6571,12.177678315028167,8.790421306897867
Ladakh,2022,2,194102,4602,12.176139073071043,8.434246270595311
Ladakh,2022,2,194105,4102,12.176154528742888,8.319229938632326
Ladakh,2022,2,194106,2710,12.17615968058042,7.904703913873747
Ladakh,2022,2,194109,2681,12.17617513593377,7.893945138235959
Ladakh,2022,3,194104,22353,12.176149376878815,10.014715819221838
Ladakh,2022,3,194101,19786,12.176133921127343,9.892729895883168
Ladakh,2022,3,194201,15631,12.17664898415669,9.65701140089547
Ladakh,2022,3,194103,8113,12.176144224988201,9.001222992395064
Ladakh,2022,3,194107,7342,12.176164832391411,8.90136656405678
Ladakh,2022,3,194401,6856,12.177678315028167,8.832879460277615
Ladakh,2022,3,194102,4828,12.176139073071043,8.482187582217422
Ladakh,2022,3,194105,4306,12.176154528742888,8.367764677924308
Ladakh,2022,3,194106,2840,12.17615968058042,7.951559331155252
Ladakh,2022,3,194109,2791,12.17617513593377,7.934155233536322
Ladakh,2022,4,194104,23418,12.176149376878815,10.06126023640867
Ladakh,2022,4,194101,20668,12.176133921127343,9.936341889407075
Ladakh,2022,4,194201,16206,12.17664898415669,9.693136823020671
Ladakh,2022,4,194103,8405,12.176144224988201,9.036582045842716
Ladakh,2022,4,194107,7641,12.176164832391411,8.941283763647567
Ladakh,2022,4,194401,7055,12.177678315028167,8.861491864286915
Ladakh,2022,4,194102,5020,12.176139073071043,8.521185212685776
Ladakh,2022,4,194105,4454,12.176154528742888,8.401557847817314
Ladakh,2022,4,194106,2943,12.17615968058042,7.987184748233473
Ladakh,2022,4,194109,2832,12.17617513593377,7.94873845481361
Lakshadweep,2018,1,682555,175,13.433598388874953,5.1647859739235145
Lakshadweep,2018,1,682557,85,13.43360131903746,4.442651256490317
Lakshadweep,2018,1,682551,78,13.433592528524184,4.356708826689592
Lakshadweep,2018,1,682559,71,13.433604249191381,4.2626798770413155
Lakshadweep,2018,1,682552,44,13.433593993615096,3.784189633918261
Lakshadweep,2018,1,682556,37,13.433599853957281,3.6109179126442243
Lakshadweep,2018,1,682554,10,13.43359692379048,2.302585092994046
Lakshadweep,2018,1,682558,1,13.433602784115495,0.0
Lakshadweep,2018,2,682555,246,13.433598388874953,5.5053315359323625
Lakshadweep,2018,2,682551,126,13.433592528524184,4.836281906951478
Lakshadweep,2018,2,682557,94,13.43360131903746,4.543294782270004
Lakshadweep,2018,2,682559,82,13.433604249191381,4.406719247264253
Lakshadweep,2018,2,682552,61,13.433593993615096,4.110873864173311
Lakshadweep,2018,2,682556,56,13.433599853957281,4.02535169073515
Lakshadweep,2018,2,682554,18,13.43359692379048,2.8903717578961645
Lakshadweep,2018,2,682558,3,13.433602784115495,1.0986122886681098
Lakshadweep,2018,3,682555,338,13.433598388874953,5.823045895483019
Lakshadweep,2018,3,682551,175,13.433592528524184,5.1647859739235145
Lakshadweep,2018,3,682557,131,13.43360131903746,4.875197323201151
Lakshadweep,2018,3,682559,93,13.433604249191381,4.532599493153256
Lakshadweep,2018,3,682552,86,13.433593993615096,4.454347296253507
Lakshadweep,2018,3,682556,68,13.433599853957281,4.219507705176107
Lakshadweep,2018,3,682554,22,13.43359692379048,3.091042453358316
Lakshadweep,2018,3,682558,5,13.433602784115495,1.6094379124341003
Lakshadweep,2018,4,682555,429,13.433598388874953,6.061456918928017
Lakshadweep,2018,4,682551,241,13.433592528524184,5.484796933490655
Lakshadweep,2018,4,682557,148,13.43360131903746,4.997212273764115
Lakshadweep,2018,4,682559,116,13.433604249191381,4.7535901911063645
Lakshadweep,2018,4,682552,110,13.433593993615096,4.700480365792417
Lakshadweep,2018,4,682556,84,13.433599853957281,4.430816798843313
Lakshadweep,2018,4,682554,23,13.43359692379048,3.1354942159291497
Lakshadweep,2018,4,682558,5,13.433602784115495,1.6094379124341003
Lakshadweep,2019,1,682555,549,13.433598388874953,6.3080984415095305
Lakshadweep,2019,1,682551,299,13.433592528524184,5.700443573390687
Lakshadweep,2019,1,682557,166,13.43360131903746,5.111987788356544
Lakshadweep,2019,1,682552,132,13.433593993615096,4.882801922586371
Lakshadweep,2019,1,682559,129,13.433604249191381,4.859812404361672
Lakshadweep,2019,1,682556,107,13.433599853957281,4.672828834461906
Lakshadweep,2019,1,682554,29,13.43359692379048,3.367295829986474
Lakshadweep,2019,1,682558,5,13.433602784115495,1.6094379124341003
Lakshadweep,2019,2,682555,685,13.433598388874953,6.529418838262226
Lakshadweep,2019,2,682551,367,13.433592528524184,5.905361848054571
Lakshadweep,2019,2,682557,201,13.43360131903746,5.303304908059076
Lakshadweep,2019,2,682552,158,13.433593993615096,5.062595033026967
Lakshadweep,2019,2,682559,155,13.433604249191381,5.043425116919247
Lakshadweep,2019,2,682556,139,13.433599853957281,4.9344739331306915
Lakshadweep,2019,2,682554,35,13.43359692379048,3.5553480614894135
Lakshadweep,2019,2,682558,7,13.433602784115495,1.9459101490553132
Lakshadweep,2019,3,682555,813,13.433598388874953,6.70073110954781
Lakshadweep,2019,3,682551,469,13.433592528524184,6.150602768446279
Lakshadweep,2019,3,682557,243,13.43360131903746,5.493061443340548
Lakshadweep,2019,3,682552,185,13.433593993615096,5.220355825078324
Lakshadweep,2019,3,682559,176,13.433604249191381,5.170483995038151
Lakshadweep,2019,3,682556,173,13.433599853957281,5.153291594497779
Lakshadweep,2019,3,682554,51,13.43359692379048,3.9318256327243257
Lakshadweep,2019,3,682558,7,13.433602784115495,1.9459101490553132
Lakshadweep,2019,4,682555,923,13.433598388874953,6.827629234502852
Lakshadweep,2019,4,682551,538,13.433592528524184,6.2878585601617845
Lakshadweep,2019,4,682557,279,13.43360131903746,5.631211781821365
Lakshadweep,2019,4,682552,212,13.433593993615096,5.356586274672012
Lakshadweep,2019,4,682559,195,13.433604249191381,5.272999558563747
Lakshadweep,2019,4,682556,193,13.433599853957281,5.262690188904886
Lakshadweep,2019,4,682554,77,13.43359692379048,4.343805421853684
Lakshadweep,2019,4,682558,10,13.433602784115495,2.302585092994046
Lakshadweep,2020,1,682555,1032,13.433598388874953,6.939253946041508
Lakshadweep,2020,1,682551,633,13.433592528524184,6.450470422144176
Lakshadweep,2020,1,682557,332,13.43360131903746,5.805134968916488
Lakshadweep,2020,1,682552,248,13.433593993615096,5.5134287461649825
Lakshadweep,2020,1,682556,227,13.433599853957281,5.424950017481403
Lakshadweep,2020,1,682559,200,13.433604249191381,5.298317366548036
Lakshadweep,2020,1,682554,89,13.43359692379048,4.48863636973214
Lakshadweep,2020,1,682558,11,13.433602784115495,2.3978952727983707
Lakshadweep,2020,2,682555,1178,13.433598388874953,7.071573364211532
Lakshadweep,2020,2,682551,744,13.433592528524184,6.612041034833092
Lakshadweep,2020,2,682557,376,13.43360131903746,5.929589143389895
Lakshadweep,2020,2,682552,274,13.433593993615096,5.6131281063880705
Lakshadweep,2020,2,682556,271,13.433599853957281,5.602118820879701
Lakshadweep,2020,2,682559,207,13.433604249191381,5.332718793265369
Lakshadweep,2020,2,682554,121,13.43359692379048,4.795790545596741
Lakshadweep,2020,2,682558,16,13.433602784115495,2.772588722239781
Lakshadweep,2020,3,682555,1334,13.433598388874953,7.195937226475569
Lakshadweep,2020,3,682551,866,13.433592528524184,6.763884908562435
Lakshadweep,2020,3,682557,429,13.43360131903746,6.061456918928017
Lakshadweep,2020,3,682552,323,13.433593993615096,5.777652323222656
Lakshadweep,2020,3,682556,311,13.433599853957281,5.739792912179234
Lakshadweep,2020,3,682559,220,13.433604249191381,5.393627546352362
Lakshadweep,2020,3,682554,142,13.43359692379048,4.955827057601261
Lakshadweep,2020,3,682558,19,13.433602784115495,2.9444389791664403
Lakshadweep,2020,4,682555,1530,13.433598388874953,7.333023014386481
Lakshadweep,2020,4,682551,981,13.433592528524184,6.8885724595653635
Lakshadweep,2020,4,682557,480,13.43360131903746,6.173786103901937
Lakshadweep,2020,4,682552,388,13.433593993615096,5.961005339623274
Lakshadweep,2020,4,682556,354,13.433599853957281,5.869296913133774
Lakshadweep,2020,4,682559,256,13.433604249191381,5.545177444479562
Lakshadweep,2020,4,682554,168,13.43359692379048,5.123963979403259
Lakshadweep,2020,4,682558,22,13.433602784115495,3.091042453358316
Lakshadweep,2021,1,682555,1664,13.433598388874953,7.416979621381154
